n,W,b,Tiempo,Metodo,nodos
2700,2600,4355,262.359,Dinamica,
7400,8100,6558,3134.15,Dinamica,
7900,3400,6583,1286.89,Dinamica,
1700,7800,3415,480.079,Dinamica,
1600,5800,3479,313.986,Dinamica,
4400,8000,5746,1589.98,Dinamica,
3700,9800,5615,1653.37,Dinamica,
800,1400,2009,39.1039,Dinamica,
1300,5100,3206,231.018,Dinamica,
800,4000,2009,96.6447,Dinamica,
6300,3100,6639,921.29,Dinamica,
8000,6500,7149,2648.37,Dinamica,
3000,8600,4731,1144.46,Dinamica,
300,7700,1259,68.2158,Dinamica,
5200,300,5278,61.9225,Dinamica,
9000,7400,7725,3580.3,Dinamica,
7700,7800,7497,3156.41,Dinamica,
3300,300,4506,37.7095,Dinamica,
1400,2800,2649,125.587,Dinamica,
10000,4200,7752,2039.77,Dinamica,
9300,4200,7646,2014.22,Dinamica,
9900,6100,8103,3164.46,Dinamica,
7900,6700,6919,2823.14,Dinamica,
8900,9000,8502,4464.41,Dinamica,
8000,1700,6591,591.285,Dinamica,
1900,9100,3589,649.008,Dinamica,
3300,400,4489,49.2297,Dinamica,
5900,3900,6859,1029.02,Dinamica,
3600,7800,5609,1266.35,Dinamica,
9300,7200,7711,3663.4,Dinamica,
3400,8000,4681,1193.93,Dinamica,
7400,7800,7758,2973.8,Dinamica,
4900,300,5395,54.745,Dinamica,
3000,6800,4504,826.542,Dinamica,
9400,5200,8110,2502.98,Dinamica,
1500,50,2689,4.36804,Dinamica,
8400,1200,7529,430.962,Dinamica,
4400,5500,5323,1006.73,Dinamica,
7600,2700,7469,953.31,Dinamica,
5400,7800,6369,1998.56,Dinamica,
4000,4800,5606,765.533,Dinamica,
3600,7900,4461,1227.03,Dinamica,
8800,8800,7637,4356.01,Dinamica,
3000,8000,3815,1024.72,Dinamica,
7000,900,6811,254.536,Dinamica,
7000,7000,6740,2429.11,Dinamica,
6100,1100,6655,277.752,Dinamica,
6600,100,4761,28.2882,Dinamica,
1600,7600,3392,457.749,Dinamica,
5900,3300,5852,837.252,Dinamica,
8500,7100,8248,3101.57,Dinamica,
8100,3800,7000,1462.84,Dinamica,
6000,4600,5981,1229.26,Dinamica,
7600,2300,7142,786.741,Dinamica,
2500,9700,4409,1029.48,Dinamica,
6300,8300,6375,2567.71,Dinamica,
7700,3100,7076,1120.62,Dinamica,
800,8900,1993,239.38,Dinamica,
5300,6700,6380,1673.25,Dinamica,
6200,700,6403,169.287,Dinamica,
100,5500,714,12.4189,Dinamica,
7800,9800,7374,3960.85,Dinamica,
7300,10000,6686,3871.29,Dinamica,
5300,7300,5020,1832.71,Dinamica,
2100,9200,4044,822.471,Dinamica,
800,5800,2159,142.644,Dinamica,
1100,50,1991,1.74679,Dinamica,
7300,5200,7120,1778.37,Dinamica,
4500,400,4827,66.7496,Dinamica,
6800,6400,6409,2128.29,Dinamica,
9300,6900,6865,3437.21,Dinamica,
3400,5900,4262,860.396,Dinamica,
1600,3100,2883,165.279,Dinamica,
100,9300,761,17.6905,Dinamica,
3800,4200,4918,629.703,Dinamica,
5800,2500,6116,641.175,Dinamica,
6800,6000,5694,2074.51,Dinamica,
600,4200,2042,72.5532,Dinamica,
5300,9300,6470,2497.52,Dinamica,
6100,7300,5939,2177.28,Dinamica,
7200,3200,6284,1005.57,Dinamica,
500,1100,1814,16.9609,Dinamica,
7400,600,6414,176.768,Dinamica,
7000,9400,7349,3359.96,Dinamica,
7300,4800,7336,1649.62,Dinamica,
8600,2700,7642,1104.55,Dinamica,
5200,6000,6188,1403.78,Dinamica,
900,1000,2132,30.7809,Dinamica,
500,1200,1929,22.5427,Dinamica,
8300,5900,8262,2515.85,Dinamica,
6100,1900,5969,488.907,Dinamica,
7000,400,6919,107.307,Dinamica,
5700,1900,6619,446.548,Dinamica,
3900,7300,5260,1251.1,Dinamica,
4100,9100,4977,1758.88,Dinamica,
1600,3300,3307,183.483,Dinamica,
9900,8300,7448,4885.15,Dinamica,
400,3000,1671,35.5144,Dinamica,
9900,200,6648,86.212,Dinamica,
200,9800,1306,48.6258,Dinamica,
3700,5400,4471,820.741,Dinamica,
4700,2400,5366,457.178,Dinamica,
9400,8200,7962,4388.96,Dinamica,
3200,9300,4779,1377.67,Dinamica,
3600,3700,5074,530.001,Dinamica,
500,8900,1759,127.235,Dinamica,
7400,700,6531,200.735,Dinamica,
400,200,1708,3.2609,Dinamica,
1800,500,3200,32.2199,Dinamica,
7900,6100,7473,2379.69,Dinamica,
4400,1000,5379,171.254,Dinamica,
4000,200,4655,31.6398,Dinamica,
9600,4500,7648,2159.99,Dinamica,
5100,1400,5649,287.669,Dinamica,
7300,300,6312,85.0084,Dinamica,
7600,4800,6757,1750.44,Dinamica,
1500,5500,3019,291.535,Dinamica,
5800,1700,6234,402.88,Dinamica,
9400,5100,7319,2561.1,Dinamica,
4100,7200,5307,1290.7,Dinamica,
10000,800,7376,341.328,Dinamica,
4600,7500,6204,1567.19,Dinamica,
3700,6600,4823,1089.08,Dinamica,
2200,7400,3346,658.82,Dinamica,
6100,2700,5707,698.455,Dinamica,
8600,5700,6667,2482.8,Dinamica,
5700,7700,6637,2147.04,Dinamica,
2100,9400,3588,802.321,Dinamica,
6900,3400,7112,1046.93,Dinamica,
3000,5300,4538,610.811,Dinamica,
1800,800,3082,51.479,Dinamica,
7900,2100,6546,730.13,Dinamica,
3400,3500,4230,452.806,Dinamica,
7600,8900,6731,3618.12,Dinamica,
900,1400,2666,41.3742,Dinamica,
8100,5400,7539,2238.06,Dinamica,
2600,700,3761,66.679,Dinamica,
7400,6100,6916,2130.33,Dinamica,
6000,3800,6317,1006.21,Dinamica,
7300,6200,7809,2185.6,Dinamica,
4400,8700,4598,1707.25,Dinamica,
3300,900,4841,117.207,Dinamica,
3100,7100,4952,979.536,Dinamica,
100,4600,669,10.8076,Dinamica,
9000,4800,7371,2085.57,Dinamica,
700,1800,1729,40.7486,Dinamica,
9700,3800,7606,1881.62,Dinamica,
1100,8500,3023,314.189,Dinamica,
2400,4100,4525,375.911,Dinamica,
9200,1600,7956,650.565,Dinamica,
4600,5700,5820,1139.91,Dinamica,
6000,2600,6460,650.429,Dinamica,
8700,1100,6440,433.528,Dinamica,
6000,4700,6604,1272.9,Dinamica,
5400,4400,6244,1087.92,Dinamica,
5300,5000,5683,1160.4,Dinamica,
2700,4800,3936,503.516,Dinamica,
8900,600,6763,217.658,Dinamica,
9800,1800,7835,810.42,Dinamica,
7700,4900,7165,1813.53,Dinamica,
1000,5100,2664,159.2,Dinamica,
50,7300,519,2.17677,Dinamica,
1200,9000,3502,378.912,Dinamica,
7600,200,6381,60.8257,Dinamica,
7700,9100,7276,3631.75,Dinamica,
9000,100,5777,41.3056,Dinamica,
7400,1600,7018,498.394,Dinamica,
7000,5500,7014,1861.85,Dinamica,
5100,2800,5996,596.844,Dinamica,
900,7400,2473,205.712,Dinamica,
3200,1600,4433,191.047,Dinamica,
2000,3900,3845,280.324,Dinamica,
900,1900,2721,54.0432,Dinamica,
5700,2900,5269,701.492,Dinamica,
8200,4700,7148,1916.57,Dinamica,
900,4000,1774,109.494,Dinamica,
1900,5000,3466,345.483,Dinamica,
8200,3900,7337,1561.62,Dinamica,
6200,8900,6774,2862.93,Dinamica,
600,2500,2433,47.1197,Dinamica,
7400,6400,7029,2379.21,Dinamica,
8800,2100,7156,828.003,Dinamica,
2500,9200,3800,1022.61,Dinamica,
900,6300,2768,178.08,Dinamica,
6600,7600,6563,2449.17,Dinamica,
9000,2300,7845,964.82,Dinamica,
6100,2100,6023,555.905,Dinamica,
3200,800,4896,98.6288,Dinamica,
6400,3100,6993,919.845,Dinamica,
7800,1300,7725,424.165,Dinamica,
7800,6200,7254,2335.78,Dinamica,
9200,1100,7265,442.13,Dinamica,
8500,4700,7551,1942.28,Dinamica,
9800,700,7913,291.781,Dinamica,
3200,1000,4274,116.439,Dinamica,
3100,800,4952,97.8087,Dinamica,
1300,6100,2675,281.158,Dinamica,
500,4200,2307,66.1897,Dinamica,
1000,6700,2687,223.833,Dinamica,
7200,2600,7015,830.544,Dinamica,
100,9900,871,21.314,Dinamica,
500,600,1712,13.8553,Dinamica,
7700,2000,7244,675.706,Dinamica,
5900,1400,5845,342.847,Dinamica,
2200,3200,4083,249.261,Dinamica,
9400,8500,8374,4966.22,Dinamica,
4800,3200,5335,632.852,Dinamica,
6300,1400,6759,358.329,Dinamica,
5700,8400,6861,2408.71,Dinamica,
3700,300,4189,40.8328,Dinamica,
9600,7600,8457,4066.3,Dinamica,
8100,7400,7873,3125.83,Dinamica,
1500,4700,3125,237.284,Dinamica,
5100,6800,5662,1565.84,Dinamica,
2800,8300,3800,956.281,Dinamica,
6700,8900,5928,3006.43,Dinamica,
2200,1400,3653,123.455,Dinamica,
6800,1200,6230,339.884,Dinamica,
2400,6000,3876,562.492,Dinamica,
1300,2700,2714,114.168,Dinamica,
9700,3300,7965,1626.8,Dinamica,
5300,2800,6080,617.134,Dinamica,
1300,8900,2796,444.587,Dinamica,
8000,7200,6991,3096.41,Dinamica,
4600,2400,5434,449.208,Dinamica,
5600,3500,6184,851.764,Dinamica,
5500,5700,5957,1451.37,Dinamica,
3900,8000,5162,1410.55,Dinamica,
1900,3500,3257,227.878,Dinamica,
7100,5300,6909,1761.79,Dinamica,
2200,100,3284,12.3144,Dinamica,
1800,2900,3072,178.891,Dinamica,
1400,6000,3173,291.729,Dinamica,
1800,4700,3148,297.811,Dinamica,
6000,9400,6649,2914.14,Dinamica,
3500,6900,5037,1075.27,Dinamica,
600,6800,1944,111.487,Dinamica,
100,4700,732,9.84736,Dinamica,
6100,5300,6986,1463.48,Dinamica,
3400,1400,4603,180.758,Dinamica,
9800,2600,8097,1289.49,Dinamica,
6500,3500,6941,991.619,Dinamica,
4500,300,4941,50.9641,Dinamica,
7200,9800,7597,3779.28,Dinamica,
1800,3900,3554,246.875,Dinamica,
7400,5400,6976,1867.37,Dinamica,
900,7800,2513,234.598,Dinamica,
2400,3300,4088,283.754,Dinamica,
6500,7400,6395,2360.71,Dinamica,
8000,9600,7385,4203.66,Dinamica,
4500,2100,5129,384.086,Dinamica,
100,2400,842,6.99207,Dinamica,
7400,2300,7251,751.427,Dinamica,
6100,3500,6935,933.148,Dinamica,
1600,6100,3362,338.109,Dinamica,
6700,4300,7624,1319.56,Dinamica,
2400,1600,4324,132.341,Dinamica,
6100,5000,6465,1415.47,Dinamica,
6800,800,6498,212.336,Dinamica,
3200,4800,4811,671.64,Dinamica,
3500,9500,4675,1514.43,Dinamica,
3000,6900,4657,866.898,Dinamica,
1600,5900,3339,318.583,Dinamica,
5100,4400,6025,973.456,Dinamica,
7500,2600,6101,851.184,Dinamica,
300,600,1238,5.40876,Dinamica,
500,3500,1642,49.9912,Dinamica,
5700,1400,5670,329.307,Dinamica,
8100,8500,6879,3705.21,Dinamica,
9100,4800,7724,2279.49,Dinamica,
10000,7100,7409,3897.73,Dinamica,
1600,200,3511,14.9998,Dinamica,
7800,400,6211,126.616,Dinamica,
9100,9100,7711,4814.69,Dinamica,
5300,200,4934,45.427,Dinamica,
7100,6100,7162,2087.96,Dinamica,
4500,8600,4732,1848.21,Dinamica,
3600,1800,3921,247.647,Dinamica,
4200,6700,5202,1285.98,Dinamica,
1100,9200,2864,349.654,Dinamica,
3700,8100,4578,1441.41,Dinamica,
3700,2800,5337,405.183,Dinamica,
4600,6700,5678,1435.15,Dinamica,
7500,7800,7257,3245.3,Dinamica,
200,8100,1184,32.6398,Dinamica,
3700,3100,5425,458.078,Dinamica,
6300,8000,6144,2525.53,Dinamica,
100,6400,728,15.1477,Dinamica,
6100,7800,6443,2318.96,Dinamica,
7400,9400,6906,3764.49,Dinamica,
5900,6400,6709,1754.33,Dinamica,
1500,9200,3753,504.417,Dinamica,
50,3600,610,1.89468,Dinamica,
3200,5800,4773,742.165,Dinamica,
2500,4200,3819,390.742,Dinamica,
5600,1200,5696,271.299,Dinamica,
5000,7700,5966,1962.37,Dinamica,
6100,4600,6294,1242.2,Dinamica,
3700,2100,4706,302.41,Dinamica,
9600,4800,8345,2342.36,Dinamica,
2900,1300,4589,143.761,Dinamica,
3700,5000,4753,738.989,Dinamica,
1800,4400,2794,284.375,Dinamica,
7700,6300,7288,2396.39,Dinamica,
50,4100,692,4.38943,Dinamica,
8900,8400,8111,4174.86,Dinamica,
2700,9200,4034,1106.36,Dinamica,
5200,6900,5934,1748.53,Dinamica,
2300,6500,3862,588.39,Dinamica,
4400,4800,5712,894.425,Dinamica,
50,5700,493,3.46766,Dinamica,
7100,6500,6725,2306.17,Dinamica,
6500,1700,6983,448.884,Dinamica,
2000,50,3036,7.51428,Dinamica,
900,7100,2119,195.78,Dinamica,
8500,1600,7588,584.951,Dinamica,
9500,3500,7435,1603.91,Dinamica,
4700,700,5597,126.54,Dinamica,
200,9100,1145,39.232,Dinamica,
5900,4800,5974,1291.78,Dinamica,
5100,7000,6328,1629.56,Dinamica,
6500,6900,6801,2205.53,Dinamica,
8900,3900,7676,1664.28,Dinamica,
5800,6800,6446,1899.59,Dinamica,
5900,5000,6129,1366.72,Dinamica,
4400,600,4848,102.116,Dinamica,
4000,9600,4944,1824.25,Dinamica,
4700,7200,6004,1522.34,Dinamica,
7400,7500,7629,2899.53,Dinamica,
8600,9900,7699,4645.85,Dinamica,
7100,9700,7133,3535.03,Dinamica,
6400,8600,6479,2944.48,Dinamica,
5800,3200,6949,797.608,Dinamica,
1300,50,2281,3.60725,Dinamica,
2800,2400,4381,244.474,Dinamica,
3000,9300,4174,1190.67,Dinamica,
5400,2800,6511,665.657,Dinamica,
3300,6200,5118,813.779,Dinamica,
7600,4900,6973,1799.18,Dinamica,
4300,6800,5642,1302.96,Dinamica,
6600,6300,6071,2078.41,Dinamica,
1800,6300,3644,406.085,Dinamica,
6100,1800,6390,463.168,Dinamica,
5700,8600,6365,2351,Dinamica,
4900,2400,5606,468.482,Dinamica,
8200,7500,7222,3410.21,Dinamica,
9700,6700,7932,3449.13,Dinamica,
100,2300,712,4.32631,Dinamica,
2800,400,4282,42.9987,Dinamica,
2000,4000,3356,289.329,Dinamica,
600,8900,1926,178.533,Dinamica,
1900,2600,3515,176.552,Dinamica,
7200,4600,6841,1546.04,Dinamica,
6000,3300,6337,851.813,Dinamica,
3500,600,4983,81.697,Dinamica,
2900,8000,3921,1086.74,Dinamica,
50,9200,444,4.66907,Dinamica,
2900,9100,4159,1194.24,Dinamica,
4800,3500,5337,709.403,Dinamica,
4000,8700,5512,1666.94,Dinamica,
8400,3600,7398,1398.96,Dinamica,
1800,4100,3502,271.71,Dinamica,
7900,8800,7393,3602.64,Dinamica,
7900,5700,7575,2255.34,Dinamica,
5900,1200,5668,284.221,Dinamica,
400,8600,1591,99.917,Dinamica,
8700,7800,7750,3676.45,Dinamica,
7800,800,7208,250.797,Dinamica,
3900,2200,4635,345.304,Dinamica,
6100,1200,6254,297.546,Dinamica,
8300,9700,7908,4275.43,Dinamica,
5700,2600,5690,613.268,Dinamica,
6800,1300,6667,357.799,Dinamica,
3300,4700,5404,615.571,Dinamica,
4200,9100,5178,1797.23,Dinamica,
8800,8600,8326,3987.21,Dinamica,
900,7600,2630,226.442,Dinamica,
8600,3100,7587,1291.82,Dinamica,
8700,5700,7209,2582.25,Dinamica,
1200,4500,2567,182.838,Dinamica,
1700,7200,3134,434.484,Dinamica,
9800,8100,8632,4457.81,Dinamica,
9800,2700,8633,1296.85,Dinamica,
6800,300,5657,77.1172,Dinamica,
3700,6200,5532,1044.26,Dinamica,
1800,5800,3305,370.962,Dinamica,
7400,6700,7121,2465.65,Dinamica,
9600,3300,7762,1555.7,Dinamica,
10000,6400,8017,3323.66,Dinamica,
100,7600,924,18.8806,Dinamica,
1400,8500,2908,439.09,Dinamica,
4600,6400,6001,1338.82,Dinamica,
7500,900,6859,312.411,Dinamica,
900,1700,2247,48.3253,Dinamica,
8700,9700,7008,4918.75,Dinamica,
6100,8200,5508,2463.92,Dinamica,
8000,4600,8001,1803.32,Dinamica,
8600,9400,7393,4439.13,Dinamica,
7500,9100,7761,3729.2,Dinamica,
6400,5500,6033,1669.12,Dinamica,
9000,4600,7806,2076.4,Dinamica,
3700,2600,5406,370.24,Dinamica,
800,4800,2417,110.024,Dinamica,
300,1000,1372,11.3392,Dinamica,
7400,4500,6014,1584.54,Dinamica,
9500,2300,8204,1052.27,Dinamica,
7000,2700,7137,851.266,Dinamica,
100,9100,839,19.6149,Dinamica,
3800,6200,5163,1017,Dinamica,
1300,8600,3435,409.966,Dinamica,
6500,2500,6700,699.933,Dinamica,
1200,2900,2405,109.471,Dinamica,
4700,4900,5600,1016.77,Dinamica,
3300,5800,4645,766.312,Dinamica,
8300,7100,6649,3145.67,Dinamica,
3100,100,4501,17.3286,Dinamica,
9800,3500,7581,1711.99,Dinamica,
8400,2600,7554,1027.32,Dinamica,
2600,2400,4258,231.16,Dinamica,
5400,3800,6139,939.79,Dinamica,
1900,6500,3423,457.319,Dinamica,
5000,2700,5931,560.346,Dinamica,
5500,7200,5474,1872.28,Dinamica,
800,500,2277,14.5432,Dinamica,
600,2400,1993,43.4517,Dinamica,
9900,800,8253,344.381,Dinamica,
3100,1200,4529,143.452,Dinamica,
900,4400,2510,132.217,Dinamica,
7000,4300,7325,1410.98,Dinamica,
3200,9200,4877,1249.88,Dinamica,
8900,4400,7315,1962.58,Dinamica,
5800,5300,6402,1395.49,Dinamica,
10000,8200,7508,4874.97,Dinamica,
5500,2000,5818,454.896,Dinamica,
2800,7900,4667,905.97,Dinamica,
50,5900,548,2.71045,Dinamica,
4800,8600,5638,1998.63,Dinamica,
9300,6700,7912,3300.34,Dinamica,
7700,6100,7845,2311.59,Dinamica,
2400,2000,3507,196.006,Dinamica,
8600,5100,7535,2227.15,Dinamica,
2900,1800,4427,196.942,Dinamica,
5100,8000,5221,1995.87,Dinamica,
8900,1400,7335,538.614,Dinamica,
200,9400,985,43.4084,Dinamica,
9900,4000,7768,2066.49,Dinamica,
4600,4700,4771,950.068,Dinamica,
6200,8000,6364,2522.22,Dinamica,
400,10000,1292,110.363,Dinamica,
3000,8400,4942,1099.49,Dinamica,
2600,3000,4322,281.216,Dinamica,
5400,6700,6064,1713.57,Dinamica,
3200,7200,4645,969.944,Dinamica,
1100,3300,2720,111.662,Dinamica,
5500,5400,5704,1368.61,Dinamica,
1900,9000,3418,804.484,Dinamica,
6400,2400,6207,640.746,Dinamica,
8000,7600,7618,3234.83,Dinamica,
4800,8400,5751,1953.63,Dinamica,
7500,7400,7049,2797.32,Dinamica,
9500,6000,6880,3125.15,Dinamica,
9800,1400,8208,617.182,Dinamica,
6700,7300,6595,2484.85,Dinamica,
2000,5900,4333,427.459,Dinamica,
2100,1600,4097,126.807,Dinamica,
3200,400,4439,48.6675,Dinamica,
2600,6100,3835,635.817,Dinamica,
8500,4300,7916,1762.18,Dinamica,
5000,9900,6301,2399.46,Dinamica,
1500,2200,3097,117.068,Dinamica,
4100,5100,5227,857.053,Dinamica,
4100,3700,5020,635.469,Dinamica,
5800,300,6442,65.6124,Dinamica,
5400,2600,6309,600.005,Dinamica,
9700,3000,8645,1440.04,Dinamica,
1800,7800,3781,522.88,Dinamica,
200,3500,952,18.9171,Dinamica,
5900,1500,6416,360.164,Dinamica,
8400,6200,7737,2598.72,Dinamica,
6000,7000,6055,2128.01,Dinamica,
300,1500,1313,17.4517,Dinamica,
7400,8500,7116,3393.73,Dinamica,
2600,4700,3896,473.375,Dinamica,
1700,3600,3164,206.885,Dinamica,
1000,5900,2791,179.371,Dinamica,
7500,4100,6824,1418.25,Dinamica,
7300,1900,6749,602.774,Dinamica,
3700,3000,4889,438.455,Dinamica,
3800,100,4606,16.7035,Dinamica,
9500,7300,7582,3798.68,Dinamica,
7600,1100,7451,353.714,Dinamica,
300,9900,1048,79.846,Dinamica,
3300,8600,4769,1303.23,Dinamica,
8900,1600,7596,631.519,Dinamica,
3700,4800,5211,744.778,Dinamica,
1900,50,2709,6.75688,Dinamica,
8700,7700,7285,3487.66,Dinamica,
500,5000,2014,72.8552,Dinamica,
8800,9200,7821,4517.26,Dinamica,
3700,400,5000,55.1601,Dinamica,
7800,2800,7322,973.673,Dinamica,
1300,10000,2896,529.964,Dinamica,
2700,5400,3933,558.098,Dinamica,
7800,4900,7004,1842.07,Dinamica,
1700,7100,3550,449.765,Dinamica,
5600,1900,4842,428.163,Dinamica,
8600,5900,7689,2589.21,Dinamica,
7900,5900,8235,2341.2,Dinamica,
100,5000,751,12.5942,Dinamica,
2000,5700,3889,436.785,Dinamica,
5600,5400,6191,1403.41,Dinamica,
8500,8900,7789,3997.83,Dinamica,
9900,3900,8021,1910.26,Dinamica,
1400,2600,3133,125.359,Dinamica,
8100,800,7163,263.126,Dinamica,
4200,500,5415,77.6731,Dinamica,
3800,800,5326,112.524,Dinamica,
4100,5400,5253,950.445,Dinamica,
4900,6000,6386,1303.4,Dinamica,
7600,2200,7513,769.924,Dinamica,
7800,1100,7454,371.227,Dinamica,
2900,2600,4641,277.406,Dinamica,
5200,2000,6321,426.245,Dinamica,
3000,200,3646,22.9659,Dinamica,
8800,5300,8659,2322.36,Dinamica,
2800,1300,4458,138.955,Dinamica,
3000,3600,4146,397.211,Dinamica,
4300,9000,4502,1863.21,Dinamica,
6500,4400,6812,1257.68,Dinamica,
2600,8200,3724,863.338,Dinamica,
1300,1700,3360,74.469,Dinamica,
2300,1500,4349,122.453,Dinamica,
5900,2100,6239,527.272,Dinamica,
8500,9900,7237,4622.01,Dinamica,
600,9300,2402,161.357,Dinamica,
300,5500,1395,45.2626,Dinamica,
7700,1000,6804,320.173,Dinamica,
3900,2400,5683,362.789,Dinamica,
6700,100,5244,27.9832,Dinamica,
6700,8400,7056,2965.3,Dinamica,
2200,7800,4123,673.917,Dinamica,
5600,1700,5799,387.929,Dinamica,
10000,8700,8294,4968.78,Dinamica,
3800,4000,4795,618.292,Dinamica,
6100,8500,6724,2596.08,Dinamica,
2800,5600,4318,621.65,Dinamica,
5300,5700,6113,1368.09,Dinamica,
7300,2700,7190,886.508,Dinamica,
900,4300,2370,121.724,Dinamica,
3200,3100,4855,410.28,Dinamica,
6600,4600,5954,1390.8,Dinamica,
500,6100,2011,85.7648,Dinamica,
6300,400,6586,95.8827,Dinamica,
9600,6600,7674,3391.79,Dinamica,
1600,6000,3071,332.519,Dinamica,
8100,2200,7439,800.013,Dinamica,
9100,5600,7253,2526.34,Dinamica,
9000,5500,7857,2577.92,Dinamica,
2200,7100,3342,608.823,Dinamica,
4700,6900,5816,1476.36,Dinamica,
4700,9600,5360,2165.2,Dinamica,
1700,2400,3362,139.794,Dinamica,
3400,1300,4907,171.89,Dinamica,
9900,1600,8352,712.13,Dinamica,
2600,7300,3198,771.454,Dinamica,
4700,1300,5685,240.564,Dinamica,
2300,5400,3679,461.691,Dinamica,
9500,7200,8781,3766.41,Dinamica,
6700,2400,6989,686.006,Dinamica,
3900,4000,4975,621.788,Dinamica,
7500,7600,6465,2926.32,Dinamica,
6000,9500,6066,2955.53,Dinamica,
3500,4300,5017,594.931,Dinamica,
5300,4500,5836,1042.76,Dinamica,
4400,8100,6188,1738.84,Dinamica,
1200,4200,2862,163.931,Dinamica,
6400,5700,5915,1751.1,Dinamica,
2200,3300,4018,270.284,Dinamica,
4500,1900,5134,336.655,Dinamica,
6400,5300,6266,1601.83,Dinamica,
8000,9400,8072,4177,Dinamica,
9500,9000,8023,4836.83,Dinamica,
2800,9900,4482,1193.62,Dinamica,
6600,6000,6661,1925.39,Dinamica,
800,8200,2413,226.018,Dinamica,
2500,6300,3893,604.784,Dinamica,
9900,500,7598,205.977,Dinamica,
4900,3200,5165,656.491,Dinamica,
9100,9300,7698,4680.89,Dinamica,
5900,9600,6446,2828.43,Dinamica,
3200,3200,5583,385.376,Dinamica,
4000,5700,4691,987.632,Dinamica,
1000,3700,2381,117.66,Dinamica,
3300,9800,4570,1537.14,Dinamica,
7000,4000,5882,1349.53,Dinamica,
300,8500,1641,70.8325,Dinamica,
300,3000,1360,25.2291,Dinamica,
400,9000,1607,99.6298,Dinamica,
10000,2300,7414,1113.77,Dinamica,
8100,2600,6994,956.336,Dinamica,
5600,6600,6191,1750.14,Dinamica,
7000,50,4264,16.4879,Dinamica,
3500,2400,4981,315.494,Dinamica,
2900,7300,4672,887.095,Dinamica,
8500,8300,7807,3794.42,Dinamica,
9300,4300,8866,1982.1,Dinamica,
1300,8300,2735,366.385,Dinamica,
8600,6500,7647,2822.79,Dinamica,
3700,7400,4940,1211.54,Dinamica,
4500,4900,5453,924.533,Dinamica,
3000,4500,4402,516.174,Dinamica,
4400,100,4454,20.3393,Dinamica,
3800,2900,5016,445.988,Dinamica,
2600,8600,4516,902.994,Dinamica,
9100,8300,8171,4477.29,Dinamica,
6400,3000,5952,844.089,Dinamica,
6100,2500,6575,648.042,Dinamica,
3100,4800,4453,575.948,Dinamica,
6100,7100,6443,2156.2,Dinamica,
7700,1100,7204,359.555,Dinamica,
5600,3800,6795,905.341,Dinamica,
8300,6500,7062,2667.73,Dinamica,
9800,200,7610,87.4243,Dinamica,
5500,8900,6252,2436.3,Dinamica,
3000,2100,4681,246.834,Dinamica,
700,5900,2611,121.843,Dinamica,
3000,1700,4354,187.961,Dinamica,
4400,3200,5652,580.674,Dinamica,
200,2700,977,14.3387,Dinamica,
3400,9700,5018,1529.25,Dinamica,
4300,6300,5347,1199.15,Dinamica,
7400,3700,6780,1294.98,Dinamica,
2100,7700,3697,673.261,Dinamica,
1000,3900,2653,122.417,Dinamica,
9000,7200,7187,3581.59,Dinamica,
8500,300,7603,99.7613,Dinamica,
9800,7600,8527,4170.22,Dinamica,
6700,1900,6629,543.936,Dinamica,
9600,3000,7483,1408.84,Dinamica,
6000,5400,6749,1477.21,Dinamica,
8600,7900,8175,3615.86,Dinamica,
5700,7600,7020,2063.51,Dinamica,
4200,6500,5529,1189.86,Dinamica,
5900,2300,6355,575.589,Dinamica,
9300,7100,7667,3645.04,Dinamica,
1200,500,2910,21.4014,Dinamica,
2400,5400,4166,529.054,Dinamica,
6700,8700,6795,3101.34,Dinamica,
9500,8400,8420,4904.49,Dinamica,
5700,9300,5616,2747.08,Dinamica,
3300,8700,4335,1256.8,Dinamica,
800,4900,2363,119.018,Dinamica,
6700,5100,7312,1601.22,Dinamica,
8600,5200,7513,2180.36,Dinamica,
2800,5700,3862,664.417,Dinamica,
5900,800,6239,180.37,Dinamica,
600,1000,1602,20.5469,Dinamica,
2100,2200,3735,168.306,Dinamica,
2700,1200,4062,117.53,Dinamica,
6100,1400,6450,343.31,Dinamica,
1700,5900,3713,351.328,Dinamica,
7900,2200,7167,792.651,Dinamica,
2400,3400,3597,296.461,Dinamica,
1000,7600,2786,249.546,Dinamica,
700,2900,2214,62.2529,Dinamica,
1300,2600,3316,111.363,Dinamica,
1500,5800,3302,297.068,Dinamica,
2400,5300,4107,476.811,Dinamica,
9400,6300,7768,3149.18,Dinamica,
7400,7700,7048,2851.83,Dinamica,
3500,800,4230,114.236,Dinamica,
8800,4600,7195,1998.84,Dinamica,
5300,2700,5611,593.171,Dinamica,
6500,2100,6824,588.763,Dinamica,
9200,2500,7534,1097.63,Dinamica,
300,1700,1178,19.9184,Dinamica,
5800,8400,6158,2317.15,Dinamica,
4900,6200,5611,1385.24,Dinamica,
6100,5900,5737,1706.75,Dinamica,
5000,6800,5789,1559.06,Dinamica,
2900,1900,4519,204.807,Dinamica,
10000,9200,8809,5386.79,Dinamica,
1300,4000,2960,175.384,Dinamica,
9500,9100,7546,5131.92,Dinamica,
3000,500,4496,60.9955,Dinamica,
8500,800,7700,282.017,Dinamica,
4700,6200,5571,1308.66,Dinamica,
5000,4200,5979,913.471,Dinamica,
