n,W,b,Tiempo,Metodo
8000,32000,6801,10468.5,Dinamica
8000,32000,7687,9320.48,Dinamica
8000,32000,7491,9506.29,Dinamica
9000,32000,7286,11381.5,Dinamica
9000,32000,7325,11029.6,Dinamica
9000,32000,8106,11527.7,Dinamica
9000,32000,7456,11281.2,Dinamica
9000,32000,7259,10542.2,Dinamica
9000,32000,7928,11162.4,Dinamica
9000,32000,6806,11219,Dinamica
9000,32000,8084,11071.7,Dinamica
9000,32000,7978,10343.5,Dinamica
9000,32000,7882,12079.8,Dinamica
1000,33000,2711,874.823,Dinamica
1000,33000,2455,790.019,Dinamica
1000,33000,2441,859.087,Dinamica
1000,33000,2679,788,Dinamica
1000,33000,2837,777.196,Dinamica
1000,33000,2248,854.898,Dinamica
1000,33000,2647,794.046,Dinamica
1000,33000,2757,781.584,Dinamica
1000,33000,2117,738.528,Dinamica
1000,33000,2737,721.829,Dinamica
2000,33000,4055,1937.1,Dinamica
2000,33000,3869,1796.06,Dinamica
2000,33000,3894,1731.01,Dinamica
2000,33000,3491,2009.09,Dinamica
2000,33000,3813,1812.51,Dinamica
2000,33000,3698,1875.67,Dinamica
2000,33000,3471,1912.1,Dinamica
2000,33000,3641,1776.46,Dinamica
2000,33000,3880,1770.95,Dinamica
2000,33000,3290,2087.76,Dinamica
3000,33000,4532,2911.15,Dinamica
3000,33000,4716,2869.76,Dinamica
3000,33000,3911,2837.72,Dinamica
3000,33000,4455,2993.43,Dinamica
3000,33000,4288,3119.64,Dinamica
3000,33000,4125,3185.63,Dinamica
3000,33000,3896,2939.05,Dinamica
3000,33000,4979,3123.75,Dinamica
3000,33000,3805,3349.83,Dinamica
3000,33000,4292,2884.03,Dinamica
4000,33000,5027,4216.33,Dinamica
4000,33000,5089,4347.38,Dinamica
4000,33000,4866,4645.4,Dinamica
4000,33000,5659,4730.19,Dinamica
4000,33000,4999,4196.69,Dinamica
4000,33000,5581,4225.95,Dinamica
4000,33000,5093,4488.4,Dinamica
4000,33000,5150,4444.59,Dinamica
4000,33000,5325,3932.47,Dinamica
4000,33000,5023,4260.13,Dinamica
5000,33000,6100,5776.8,Dinamica
5000,33000,5549,5366.88,Dinamica
5000,33000,5953,5564.51,Dinamica
5000,33000,6239,5844.45,Dinamica
5000,33000,5815,5936.28,Dinamica
5000,33000,5144,5360.36,Dinamica
5000,33000,5865,5862.21,Dinamica
5000,33000,5630,5851.53,Dinamica
5000,33000,6216,5724.6,Dinamica
5000,33000,6199,5509.07,Dinamica
6000,33000,6007,7266.41,Dinamica
6000,33000,6819,6931.65,Dinamica
6000,33000,6711,6542.53,Dinamica
6000,33000,6178,6781.01,Dinamica
6000,33000,6435,7633.81,Dinamica
6000,33000,6231,7109.91,Dinamica
6000,33000,6142,7361.3,Dinamica
6000,33000,6960,6738.28,Dinamica
6000,33000,6048,7265.95,Dinamica
6000,33000,6055,6950.42,Dinamica
7000,33000,6354,8445.05,Dinamica
7000,33000,7024,8120.97,Dinamica
7000,33000,6018,8734.77,Dinamica
7000,33000,6667,8801,Dinamica
7000,33000,6414,8910.83,Dinamica
7000,33000,6549,8650.85,Dinamica
7000,33000,7334,8406.32,Dinamica
7000,33000,6686,8649.1,Dinamica
7000,33000,6296,8457.78,Dinamica
7000,33000,6486,8908.85,Dinamica
8000,33000,6814,9740.49,Dinamica
8000,33000,7178,9732.98,Dinamica
8000,33000,6656,9216.54,Dinamica
8000,33000,7728,9591.4,Dinamica
8000,33000,6406,9823.07,Dinamica
8000,33000,6922,10528.5,Dinamica
8000,33000,6514,9627.86,Dinamica
8000,33000,7286,10375,Dinamica
8000,33000,7032,9695.25,Dinamica
8000,33000,7644,9363.69,Dinamica
9000,33000,7755,12652.3,Dinamica
9000,33000,7490,11818.6,Dinamica
9000,33000,7741,11928.7,Dinamica
9000,33000,7852,11571.8,Dinamica
9000,33000,7513,11512.7,Dinamica
9000,33000,8266,12495.8,Dinamica
9000,33000,7435,11577.1,Dinamica
9000,33000,7465,12037.9,Dinamica
9000,33000,7714,11850.9,Dinamica
9000,33000,7591,11801.9,Dinamica
1000,34000,2547,842.567,Dinamica
1000,34000,2284,897.601,Dinamica
1000,34000,2663,724.79,Dinamica
1000,34000,2620,856.068,Dinamica
1000,34000,2373,803.588,Dinamica
1000,34000,3007,933.019,Dinamica
1000,34000,2823,787.083,Dinamica
1000,34000,2571,730.641,Dinamica
1000,34000,2548,804.767,Dinamica
1000,34000,2560,875.853,Dinamica
2000,34000,3601,2218.16,Dinamica
2000,34000,3640,1906.99,Dinamica
2000,34000,3830,1884.41,Dinamica
2000,34000,3792,1749.76,Dinamica
2000,34000,3598,1809,Dinamica
2000,34000,3739,1588.51,Dinamica
2000,34000,4228,1860.73,Dinamica
2000,34000,3755,1819.82,Dinamica
2000,34000,3252,1959.08,Dinamica
2000,34000,3966,1968.58,Dinamica
3000,34000,4209,3121.75,Dinamica
3000,34000,4399,3141.65,Dinamica
3000,34000,4493,3065.55,Dinamica
3000,34000,4453,3173.22,Dinamica
3000,34000,4654,2986.29,Dinamica
3000,34000,3778,3489.66,Dinamica
3000,34000,4534,3314.94,Dinamica
3000,34000,3827,3303.98,Dinamica
3000,34000,4443,3095.22,Dinamica
3000,34000,3979,3452.6,Dinamica
4000,34000,5535,4739.56,Dinamica
4000,34000,4695,4640.3,Dinamica
4000,34000,5431,4628.9,Dinamica
4000,34000,5075,4540.07,Dinamica
4000,34000,5352,4304.61,Dinamica
4000,34000,5025,4548.28,Dinamica
4000,34000,4222,4985.45,Dinamica
4000,34000,5178,4439.97,Dinamica
4000,34000,5053,4460.6,Dinamica
4000,34000,4986,4596.33,Dinamica
5000,34000,4891,5859.85,Dinamica
5000,34000,5810,6584.51,Dinamica
5000,34000,6322,5658.42,Dinamica
5000,34000,5625,6076.23,Dinamica
5000,34000,5985,5739.73,Dinamica
5000,34000,6064,5624.39,Dinamica
5000,34000,5542,6135.15,Dinamica
5000,34000,5690,6019.34,Dinamica
5000,34000,6188,5669.61,Dinamica
5000,34000,5392,5618.43,Dinamica
6000,34000,6564,6908.66,Dinamica
6000,34000,6470,6596.02,Dinamica
6000,34000,6896,7137.71,Dinamica
6000,34000,6338,7291.69,Dinamica
6000,34000,6846,6712.13,Dinamica
6000,34000,6927,7075.78,Dinamica
6000,34000,6322,7793.13,Dinamica
6000,34000,5958,7377.88,Dinamica
6000,34000,6412,6750.67,Dinamica
6000,34000,6161,7084.67,Dinamica
7000,34000,5858,9630.88,Dinamica
7000,34000,7469,8230.17,Dinamica
7000,34000,6910,9031.47,Dinamica
7000,34000,7106,8509.4,Dinamica
7000,34000,6627,9446.93,Dinamica
7000,34000,6577,8838.41,Dinamica
7000,34000,6392,9290.88,Dinamica
7000,34000,6567,8207.26,Dinamica
7000,34000,6544,9008.79,Dinamica
7000,34000,6198,8793.98,Dinamica
8000,34000,7574,10606.7,Dinamica
8000,34000,7798,10454,Dinamica
8000,34000,6843,10177.4,Dinamica
8000,34000,7279,9854.89,Dinamica
8000,34000,8125,10039.8,Dinamica
8000,34000,7176,10288.6,Dinamica
8000,34000,7460,10057.2,Dinamica
8000,34000,7394,10040.2,Dinamica
8000,34000,7432,10565.8,Dinamica
8000,34000,6820,9374.52,Dinamica
9000,34000,8236,11995.2,Dinamica
9000,34000,6755,12430.5,Dinamica
9000,34000,7683,11981.8,Dinamica
9000,34000,8090,11224.2,Dinamica
9000,34000,7402,11349.5,Dinamica
9000,34000,7283,11334.4,Dinamica
9000,34000,8184,10693.2,Dinamica
9000,34000,8006,11920.4,Dinamica
9000,34000,7972,12477.9,Dinamica
9000,34000,7865,12314.2,Dinamica
1000,35000,2860,766.277,Dinamica
1000,35000,2275,852.1,Dinamica
1000,35000,2229,932.649,Dinamica
1000,35000,2144,786.6,Dinamica
1000,35000,2590,896.436,Dinamica
1000,35000,2352,773.555,Dinamica
1000,35000,2606,831.587,Dinamica
1000,35000,2080,875.841,Dinamica
1000,35000,2271,771.384,Dinamica
1000,35000,2886,718.747,Dinamica
2000,35000,3920,1897.48,Dinamica
2000,35000,3609,1769.64,Dinamica
2000,35000,3437,1963.51,Dinamica
2000,35000,3639,1856.82,Dinamica
2000,35000,3831,2019.85,Dinamica
2000,35000,3216,1932.52,Dinamica
2000,35000,3486,2046.06,Dinamica
2000,35000,3096,2047.51,Dinamica
2000,35000,3685,2255.97,Dinamica
2000,35000,3530,2146.41,Dinamica
3000,35000,4490,3014.4,Dinamica
3000,35000,4226,3345.55,Dinamica
3000,35000,4213,3521.29,Dinamica
3000,35000,4264,3224.74,Dinamica
3000,35000,4354,3234.64,Dinamica
3000,35000,3933,3647.47,Dinamica
3000,35000,4486,3148.16,Dinamica
3000,35000,4348,3559.61,Dinamica
3000,35000,4316,3133.15,Dinamica
3000,35000,4253,3677.57,Dinamica
4000,35000,4933,5077.99,Dinamica
4000,35000,4801,4555.51,Dinamica
4000,35000,5056,4649.64,Dinamica
4000,35000,4937,4809.73,Dinamica
4000,35000,4587,5207.77,Dinamica
4000,35000,5909,4516.51,Dinamica
4000,35000,4920,4805.05,Dinamica
4000,35000,5255,4299.71,Dinamica
4000,35000,4792,4617.29,Dinamica
4000,35000,5555,4081.56,Dinamica
5000,35000,5797,5730.45,Dinamica
5000,35000,5770,5723.76,Dinamica
5000,35000,5796,5904.64,Dinamica
5000,35000,6055,5627.13,Dinamica
5000,35000,5502,5698.42,Dinamica
5000,35000,5770,5517.78,Dinamica
5000,35000,5253,5920.95,Dinamica
5000,35000,6236,5832.39,Dinamica
5000,35000,5371,5743.83,Dinamica
5000,35000,5810,5982.85,Dinamica
6000,35000,6325,7496.71,Dinamica
6000,35000,6154,7485.36,Dinamica
6000,35000,6210,7444.9,Dinamica
6000,35000,6526,7781.56,Dinamica
6000,35000,6440,6715.96,Dinamica
6000,35000,6062,8325.48,Dinamica
6000,35000,6151,7480.15,Dinamica
6000,35000,6529,7013.59,Dinamica
6000,35000,6717,7432.72,Dinamica
6000,35000,6253,7392.83,Dinamica
7000,35000,6867,9230.5,Dinamica
7000,35000,6938,8242.38,Dinamica
7000,35000,6502,8229.3,Dinamica
7000,35000,6778,8910.04,Dinamica
7000,35000,7607,8012.88,Dinamica
7000,35000,6899,8596.1,Dinamica
7000,35000,6907,8574.24,Dinamica
7000,35000,7239,8672.89,Dinamica
7000,35000,6948,8857.24,Dinamica
7000,35000,7143,9162.72,Dinamica
8000,35000,7336,10999.2,Dinamica
8000,35000,7934,10366.1,Dinamica
8000,35000,7122,9960.42,Dinamica
8000,35000,7461,10998,Dinamica
8000,35000,6586,10404.5,Dinamica
8000,35000,7517,10126.4,Dinamica
8000,35000,7840,10408.5,Dinamica
8000,35000,7518,9302.25,Dinamica
8000,35000,7231,10523.3,Dinamica
8000,35000,7208,10550.6,Dinamica
9000,35000,8046,11194.5,Dinamica
9000,35000,8004,13081.1,Dinamica
9000,35000,7424,12384,Dinamica
9000,35000,7592,11969.7,Dinamica
9000,35000,8026,12125.2,Dinamica
9000,35000,6876,12420,Dinamica
9000,35000,7697,11554.7,Dinamica
9000,35000,7408,12539.1,Dinamica
9000,35000,7634,11315.1,Dinamica
9000,35000,8849,11854.9,Dinamica
1000,36000,2719,947.537,Dinamica
1000,36000,2519,804.448,Dinamica
1000,36000,2528,886.396,Dinamica
1000,36000,2498,927.332,Dinamica
1000,36000,2136,915.067,Dinamica
1000,36000,3110,727.175,Dinamica
1000,36000,2205,865.662,Dinamica
1000,36000,2640,813.71,Dinamica
1000,36000,2143,922.086,Dinamica
1000,36000,2623,903.141,Dinamica
2000,36000,3417,2132.18,Dinamica
2000,36000,3002,2287.1,Dinamica
2000,36000,3766,2012.58,Dinamica
2000,36000,4362,1855.38,Dinamica
2000,36000,3314,2149.68,Dinamica
2000,36000,3710,2080.72,Dinamica
2000,36000,2904,2164,Dinamica
2000,36000,3599,1875.46,Dinamica
2000,36000,4028,1964.42,Dinamica
2000,36000,3901,1853.12,Dinamica
3000,36000,4432,3677.1,Dinamica
3000,36000,5048,3339.83,Dinamica
3000,36000,4140,2946.15,Dinamica
3000,36000,4508,3232.31,Dinamica
3000,36000,4777,3102.83,Dinamica
3000,36000,4387,3467.17,Dinamica
3000,36000,4305,3263.59,Dinamica
3000,36000,4905,2986.66,Dinamica
3000,36000,4610,3312.36,Dinamica
3000,36000,4553,3270.77,Dinamica
4000,36000,4887,4743.11,Dinamica
4000,36000,5429,4502.77,Dinamica
4000,36000,4834,4837.82,Dinamica
4000,36000,5301,4884.6,Dinamica
4000,36000,4859,5020.41,Dinamica
4000,36000,5383,4606.52,Dinamica
4000,36000,4738,4870.59,Dinamica
4000,36000,4973,4696.47,Dinamica
4000,36000,5228,4875.21,Dinamica
4000,36000,5331,4727.78,Dinamica
5000,36000,6358,5930.86,Dinamica
5000,36000,5647,6498.38,Dinamica
5000,36000,5443,5548.42,Dinamica
5000,36000,5314,6650.43,Dinamica
5000,36000,5739,6149.95,Dinamica
5000,36000,6002,6124.56,Dinamica
5000,36000,5326,6052.74,Dinamica
5000,36000,5671,5820.17,Dinamica
5000,36000,5594,5993.42,Dinamica
5000,36000,6166,6038.98,Dinamica
6000,36000,6142,7981.72,Dinamica
6000,36000,6167,7562.97,Dinamica
6000,36000,6721,7692.6,Dinamica
6000,36000,5337,8080.77,Dinamica
6000,36000,6235,7876.18,Dinamica
6000,36000,6666,7215.28,Dinamica
6000,36000,7007,7565.87,Dinamica
6000,36000,6341,7443.95,Dinamica
6000,36000,6357,7381.81,Dinamica
6000,36000,6816,7060.89,Dinamica
7000,36000,7129,8322.99,Dinamica
7000,36000,6978,8534.25,Dinamica
7000,36000,6696,9576.33,Dinamica
7000,36000,7056,8989.83,Dinamica
7000,36000,6823,9977.99,Dinamica
7000,36000,6281,9638.37,Dinamica
7000,36000,7718,9390.64,Dinamica
7000,36000,6533,9124.38,Dinamica
7000,36000,5936,8790.46,Dinamica
7000,36000,6851,9151.43,Dinamica
8000,36000,7390,10434.1,Dinamica
8000,36000,6699,10965.7,Dinamica
8000,36000,6812,10658.5,Dinamica
8000,36000,6855,10940.9,Dinamica
8000,36000,7144,10852.7,Dinamica
8000,36000,7230,9787.52,Dinamica
8000,36000,7299,10094.5,Dinamica
8000,36000,7119,10650.1,Dinamica
8000,36000,6946,11026,Dinamica
8000,36000,8213,10413.2,Dinamica
9000,36000,7931,12428.3,Dinamica
9000,36000,7689,12137.9,Dinamica
9000,36000,8411,12170.4,Dinamica
9000,36000,7612,12466.1,Dinamica
9000,36000,8088,12029,Dinamica
9000,36000,7491,12715.4,Dinamica
9000,36000,7924,12276.1,Dinamica
9000,36000,7004,11937,Dinamica
9000,36000,7559,12361.7,Dinamica
9000,36000,6990,12843.2,Dinamica
1000,37000,2597,842.549,Dinamica
1000,37000,2313,863.131,Dinamica
1000,37000,2372,910.176,Dinamica
1000,37000,2832,867.44,Dinamica
1000,37000,2505,884.712,Dinamica
1000,37000,2884,884.771,Dinamica
1000,37000,2802,779.282,Dinamica
1000,37000,2508,940.886,Dinamica
1000,37000,2988,864.152,Dinamica
1000,37000,2333,932.861,Dinamica
2000,37000,3129,2136.11,Dinamica
2000,37000,3204,2253.34,Dinamica
2000,37000,3310,2137.71,Dinamica
2000,37000,3773,2029.63,Dinamica
2000,37000,3566,2084.16,Dinamica
2000,37000,3864,2210.47,Dinamica
2000,37000,3133,2464.42,Dinamica
2000,37000,3698,2015.38,Dinamica
2000,37000,3817,1950.64,Dinamica
2000,37000,3297,2226.03,Dinamica
3000,37000,4348,3527.18,Dinamica
3000,37000,4338,3453.07,Dinamica
3000,37000,3727,3757.47,Dinamica
3000,37000,3979,3920.59,Dinamica
3000,37000,4282,3753.63,Dinamica
3000,37000,4736,3599.86,Dinamica
3000,37000,4574,3485.08,Dinamica
3000,37000,4483,3314.6,Dinamica
3000,37000,4708,3247.24,Dinamica
3000,37000,4539,3507.96,Dinamica
4000,37000,5569,4669.73,Dinamica
4000,37000,4985,5076.87,Dinamica
4000,37000,5632,5066.09,Dinamica
4000,37000,5459,5046.44,Dinamica
4000,37000,4626,5436.39,Dinamica
4000,37000,4714,5103.29,Dinamica
4000,37000,5383,5218.14,Dinamica
4000,37000,5253,5092.16,Dinamica
4000,37000,5487,4389.81,Dinamica
4000,37000,5053,4737.71,Dinamica
5000,37000,5294,6192.04,Dinamica
5000,37000,6049,6510.65,Dinamica
5000,37000,5791,6277.24,Dinamica
5000,37000,4662,6400.91,Dinamica
5000,37000,4761,6527.5,Dinamica
5000,37000,5285,6483.87,Dinamica
5000,37000,6435,6560.21,Dinamica
5000,37000,5184,6461.26,Dinamica
5000,37000,6021,6538.38,Dinamica
5000,37000,5791,5850.86,Dinamica
6000,37000,6392,7753.42,Dinamica
6000,37000,5669,8278.12,Dinamica
6000,37000,6335,7829.09,Dinamica
6000,37000,6024,7899.11,Dinamica
6000,37000,6822,7288.91,Dinamica
6000,37000,6348,7588.03,Dinamica
6000,37000,6266,7500.37,Dinamica
6000,37000,6665,8028.87,Dinamica
6000,37000,6150,7547.73,Dinamica
6000,37000,6350,7563.37,Dinamica
7000,37000,6844,10162.1,Dinamica
7000,37000,6821,9067.09,Dinamica
7000,37000,6592,9602.3,Dinamica
7000,37000,7323,9374.72,Dinamica
7000,37000,6791,9151.5,Dinamica
7000,37000,6767,9875.49,Dinamica
7000,37000,7047,9082.32,Dinamica
7000,37000,6287,10278,Dinamica
7000,37000,7497,9590.52,Dinamica
7000,37000,6707,8975.8,Dinamica
8000,37000,6450,11480.4,Dinamica
8000,37000,7193,11190.4,Dinamica
8000,37000,7325,11420.8,Dinamica
8000,37000,7064,11680.9,Dinamica
8000,37000,7573,10888,Dinamica
8000,37000,7898,10943.3,Dinamica
8000,37000,7491,10460.9,Dinamica
8000,37000,7351,11446.1,Dinamica
8000,37000,7125,11678.8,Dinamica
8000,37000,7700,10982,Dinamica
9000,37000,7084,13057.1,Dinamica
9000,37000,7596,13781.9,Dinamica
9000,37000,7136,13354.8,Dinamica
9000,37000,7855,13614.9,Dinamica
9000,37000,7997,12093.1,Dinamica
9000,37000,7624,13276,Dinamica
9000,37000,7568,13926.7,Dinamica
9000,37000,8022,12196.5,Dinamica
9000,37000,7867,14006.6,Dinamica
9000,37000,7449,11734.1,Dinamica
1000,38000,2988,879.575,Dinamica
1000,38000,2664,969.891,Dinamica
1000,38000,2232,926.222,Dinamica
1000,38000,2575,851.117,Dinamica
1000,38000,2777,899.658,Dinamica
1000,38000,2707,917.153,Dinamica
1000,38000,2769,894.184,Dinamica
1000,38000,2420,920.388,Dinamica
1000,38000,2705,1008.83,Dinamica
1000,38000,2711,1032.56,Dinamica
2000,38000,3687,2279.26,Dinamica
2000,38000,3179,1970.66,Dinamica
2000,38000,4014,2169.95,Dinamica
2000,38000,3530,2076.64,Dinamica
2000,38000,3105,2112.3,Dinamica
2000,38000,3555,1917.82,Dinamica
2000,38000,3725,2101.95,Dinamica
2000,38000,3769,2056.18,Dinamica
2000,38000,2940,2362.33,Dinamica
2000,38000,3656,2237.54,Dinamica
3000,38000,3955,3770.86,Dinamica
3000,38000,4962,3568.98,Dinamica
3000,38000,5011,3646.81,Dinamica
3000,38000,4930,3262.8,Dinamica
3000,38000,4636,3368.13,Dinamica
3000,38000,4874,3547.55,Dinamica
3000,38000,4496,3395.01,Dinamica
3000,38000,4707,3495.24,Dinamica
3000,38000,4209,3717.68,Dinamica
3000,38000,3960,3724.27,Dinamica
4000,38000,5340,4911.19,Dinamica
4000,38000,5371,4646.1,Dinamica
4000,38000,5655,4773.4,Dinamica
4000,38000,5573,4452.94,Dinamica
4000,38000,4757,5491.69,Dinamica
4000,38000,4941,5535.98,Dinamica
4000,38000,4736,5094.05,Dinamica
4000,38000,5224,5013.72,Dinamica
4000,38000,5060,4984.69,Dinamica
4000,38000,4902,4861.39,Dinamica
5000,38000,5659,6749.57,Dinamica
5000,38000,6462,6526.33,Dinamica
5000,38000,5931,6552.69,Dinamica
5000,38000,5911,6426.09,Dinamica
5000,38000,5923,6293.09,Dinamica
5000,38000,5938,6656.92,Dinamica
5000,38000,5977,6114.5,Dinamica
5000,38000,6364,6241.84,Dinamica
5000,38000,5524,6371.95,Dinamica
5000,38000,5978,6486.97,Dinamica
6000,38000,6059,8172.8,Dinamica
6000,38000,6174,8357.75,Dinamica
6000,38000,5289,8537.86,Dinamica
6000,38000,6403,8777.96,Dinamica
6000,38000,5983,9103.51,Dinamica
6000,38000,6186,8059.75,Dinamica
6000,38000,6697,8301.86,Dinamica
6000,38000,6557,8141.34,Dinamica
6000,38000,6249,8343.39,Dinamica
6000,38000,6965,7610.58,Dinamica
7000,38000,6648,9126.16,Dinamica
7000,38000,6953,9817.74,Dinamica
7000,38000,7762,8967.01,Dinamica
7000,38000,7202,10383.7,Dinamica
7000,38000,6314,9813.91,Dinamica
7000,38000,6673,9588.15,Dinamica
7000,38000,6780,9510.83,Dinamica
7000,38000,6615,10106.1,Dinamica
7000,38000,7130,9755.58,Dinamica
7000,38000,6852,9435.24,Dinamica
8000,38000,7027,11667.8,Dinamica
8000,38000,7119,11630.1,Dinamica
8000,38000,6879,11972.4,Dinamica
8000,38000,7277,10391.3,Dinamica
8000,38000,7287,11608.1,Dinamica
8000,38000,7204,11157.9,Dinamica
8000,38000,6753,10769.4,Dinamica
8000,38000,7500,10905.9,Dinamica
8000,38000,7722,11132.4,Dinamica
8000,38000,7951,12119.2,Dinamica
9000,38000,7644,12597.7,Dinamica
9000,38000,8124,12812.7,Dinamica
9000,38000,8013,12827.1,Dinamica
9000,38000,7229,13710.7,Dinamica
9000,38000,7834,12832.1,Dinamica
9000,38000,7307,12574.4,Dinamica
9000,38000,7358,12520.7,Dinamica
9000,38000,7285,12706.3,Dinamica
9000,38000,7586,13106.7,Dinamica
9000,38000,7732,12804.7,Dinamica
1000,39000,2291,998.727,Dinamica
1000,39000,2918,972.367,Dinamica
1000,39000,2411,1044.5,Dinamica
1000,39000,2798,828.072,Dinamica
1000,39000,2364,1039.36,Dinamica
1000,39000,2233,1013.67,Dinamica
1000,39000,2273,1024.54,Dinamica
1000,39000,2315,1024.45,Dinamica
1000,39000,2550,1017.31,Dinamica
1000,39000,3196,880.314,Dinamica
2000,39000,3786,1935.6,Dinamica
2000,39000,4027,2015.44,Dinamica
2000,39000,3657,2275.5,Dinamica
2000,39000,3659,2393.97,Dinamica
2000,39000,3777,2157.78,Dinamica
2000,39000,3124,2257.23,Dinamica
2000,39000,3264,2170,Dinamica
2000,39000,3631,2345.56,Dinamica
2000,39000,3727,1989.12,Dinamica
2000,39000,3249,2220.72,Dinamica
3000,39000,4238,3409.03,Dinamica
3000,39000,4582,3841.85,Dinamica
3000,39000,4874,3657.74,Dinamica
3000,39000,4225,3239.65,Dinamica
3000,39000,4590,3484.15,Dinamica
3000,39000,4515,3379.94,Dinamica
3000,39000,4492,3676.64,Dinamica
3000,39000,4192,3507.72,Dinamica
3000,39000,4593,3663.46,Dinamica
3000,39000,4678,3441.52,Dinamica
4000,39000,5302,5177.46,Dinamica
4000,39000,5284,4917.46,Dinamica
4000,39000,4852,5305.44,Dinamica
4000,39000,5623,5049.53,Dinamica
4000,39000,4758,5184.74,Dinamica
4000,39000,5064,4972.6,Dinamica
4000,39000,5414,5050.84,Dinamica
4000,39000,6104,4686.63,Dinamica
4000,39000,4890,4922.86,Dinamica
4000,39000,4948,5135.2,Dinamica
5000,39000,5553,6962.33,Dinamica
5000,39000,6015,6480.74,Dinamica
5000,39000,5852,7183.08,Dinamica
5000,39000,5818,6552.14,Dinamica
5000,39000,6834,6396.26,Dinamica
5000,39000,6235,6359.61,Dinamica
5000,39000,5836,6780.1,Dinamica
5000,39000,5611,7178.8,Dinamica
5000,39000,5444,7539.63,Dinamica
5000,39000,6367,6320.34,Dinamica
6000,39000,7158,7742.39,Dinamica
6000,39000,5759,8587.52,Dinamica
6000,39000,6251,8310.17,Dinamica
6000,39000,6148,8680.07,Dinamica
6000,39000,6575,7706.13,Dinamica
6000,39000,6218,7742.52,Dinamica
6000,39000,6428,8672.84,Dinamica
6000,39000,6513,9121.33,Dinamica
6000,39000,5795,8304.85,Dinamica
6000,39000,6292,7901.09,Dinamica
7000,39000,6438,9801.78,Dinamica
7000,39000,6249,10656.5,Dinamica
7000,39000,6283,10008.5,Dinamica
7000,39000,6759,10224.4,Dinamica
7000,39000,6805,9793.56,Dinamica
7000,39000,6058,11097.4,Dinamica
7000,39000,6492,10216,Dinamica
7000,39000,6809,10038.7,Dinamica
7000,39000,6435,9615.1,Dinamica
7000,39000,6138,9544.75,Dinamica
8000,39000,7447,12222.6,Dinamica
8000,39000,7294,12311.6,Dinamica
8000,39000,6975,11925.5,Dinamica
8000,39000,7532,11863.3,Dinamica
8000,39000,6861,11195.2,Dinamica
8000,39000,7721,11015.4,Dinamica
8000,39000,6790,12568.6,Dinamica
8000,39000,7346,12624,Dinamica
8000,39000,6684,12125.3,Dinamica
8000,39000,6400,12762.5,Dinamica
9000,39000,7505,13783.6,Dinamica
9000,39000,7484,14020.4,Dinamica
9000,39000,7405,12985.2,Dinamica
9000,39000,8295,13189.6,Dinamica
9000,39000,7812,13407.2,Dinamica
9000,39000,8275,12702.3,Dinamica
9000,39000,8027,13446.9,Dinamica
9000,39000,8168,13907.4,Dinamica
9000,39000,7452,13169.9,Dinamica
9000,39000,7460,13733.7,Dinamica
1000,40000,2336,917.466,Dinamica
1000,40000,2568,1056.69,Dinamica
1000,40000,2783,913.175,Dinamica
1000,40000,2437,1002.18,Dinamica
1000,40000,2364,946.804,Dinamica
1000,40000,3105,988.967,Dinamica
1000,40000,2356,978.189,Dinamica
1000,40000,2646,915.641,Dinamica
1000,40000,2691,943.937,Dinamica
1000,40000,2553,905.023,Dinamica
2000,40000,3554,2113.37,Dinamica
2000,40000,3945,2478.07,Dinamica
2000,40000,3607,2275.77,Dinamica
2000,40000,3720,2259.11,Dinamica
2000,40000,3602,2294.3,Dinamica
2000,40000,3708,2582.79,Dinamica
2000,40000,3693,2400.99,Dinamica
2000,40000,3168,2316.97,Dinamica
2000,40000,3251,2491.09,Dinamica
2000,40000,3547,2308.76,Dinamica
3000,40000,4361,3998.99,Dinamica
3000,40000,4617,3429.14,Dinamica
3000,40000,4458,3352.03,Dinamica
